id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
22389220,Cosy and modern Annex in Stockholm,4455221,Janu,,Enskede-Årsta-Vantörs,59.2701,18.06202,Entire home/apt,,2,96,2023-09-06,1.24,2,265,5,
22420988,Private room in  B cozy house,164172738,Hamid,,Skärholmens,59.28962,17.91682,Private room,369,2,59,2024-05-18,0.76,2,48,7,
22443909,Wooden Cabin - with great nature and people,105049379,Margaretha,,Enskede-Årsta-Vantörs,59.2508,18.02643,Entire home/apt,,4,18,2023-05-10,0.23,2,0,0,
22500277,Taby | Single Cozy Room,165070235,Nishanth,,Södermalms,59.32844,18.06808,Private room,,6,0,,,1,0,0,
22537815,120 kvm parhus nära Älvsjömässan och Stockholms C,165434810,Cecilia,,Älvsjö,59.28712,18.0151,Entire home/apt,,4,2,2018-07-15,0.03,1,0,0,
22580425,Two room apartment close to inner city. Balcony!,70942841,Apartment In Bromma,,Bromma,59.33307017491142,17.945990399711654,Entire home/apt,,4,146,2024-05-24,1.87,8,6,22,
22604149,Delightful apartment close to city center,16376577,Jenny,,Enskede-Årsta-Vantörs,59.29494,18.07469,Entire home/apt,,3,2,2018-11-05,0.03,1,0,0,
22662967,Large family apartment in charming Södermalm,6692686,Lotta,,Södermalms,59.31721,18.04962,Entire home/apt,2800,3,7,2024-05-12,0.09,1,115,5,
22664537,Renovated and spacious 1940s house near the city,82516757,Emily,,Farsta,59.27248,18.09061,Entire home/apt,3429,3,52,2024-03-24,0.69,2,67,5,
22677610,Longstay rental Central located Hotel in Stockholm,116044429,Guven,,Norrmalms,59.33722,18.0525,Hotel room,,1,66,2024-06-11,0.84,9,0,8,
22759927,Nice as New independant  studio in Stockholm,168109989,Jean Philippe,,Rinkeby-Tensta,59.40088,17.94414,Entire home/apt,,30,65,2024-04-06,0.84,1,29,3,
22800674,Studio Apartment Delight,31783855,Residence,,Södermalms,59.32423,18.07437,Entire home/apt,1903,2,57,2024-06-09,0.74,8,263,10,
22863448,Rum med egen ingång.,79735175,Gunnar,,Farsta,59.26848,18.08708,Private room,,2,31,2019-11-29,0.42,1,0,0,
22898027,"Rooftop apartm, 2 floors, 4 rooms, 10 min fr. city",14567667,Joakim,,Hägersten-Liljeholmens,59.30114,18.00487,Entire home/apt,,4,41,2023-08-13,0.54,1,5,5,
22917023,Fint rum i stan,9461743,Joel,,Östermalms,59.34404,18.08491,Private room,,2,0,,,1,0,0,
22921177,Modern apartment in Stockholm near the inner city!,71529322,Mattias,,Bromma,59.34062,17.92883,Entire home/apt,,3,13,2019-11-04,0.17,1,0,0,
22957473,Homefeeling with cat in trendy Södermalm,105330509,Ida,,Södermalms,59.31016,18.06009,Private room,,3,4,2021-09-23,0.11,2,0,0,
23003949,Nature & Big Centrum same time,17078262,Ayaz,,Skärholmens,59.28204,17.8961,Shared room,364,2,1,2022-12-21,0.05,1,363,0,
23018619,Charming 2 floor townhouse with garden,119108173,Jon,,Enskede-Årsta-Vantörs,59.28123,18.08892,Entire home/apt,900,6,26,2023-07-24,0.35,1,5,3,
23037487,Spacious & Modern apartment by the waterfront,60972380,Elenie,,Södermalms,59.30434036254883,18.088436126708984,Private room,1014,2,54,2024-06-28,0.71,1,95,20,
23084575,"Family Villa in Ålsten, Bromma",56928887,Jimmy,,Bromma,59.3187,17.95141,Entire home/apt,,5,15,2023-08-13,0.31,1,5,2,
23086418,Cozy Nice Room With Nice Wiew,78787853,Marcus,,Farsta,59.23962,18.10708,Private room,350,2,94,2023-12-16,1.23,1,134,7,
23105612,Mysig lägenhet från 1850 i hjärtat av Södermalm!,171657090,Sara,,Södermalms,59.31815,18.06888,Entire home/apt,,3,29,2024-06-27,0.38,1,0,6,
23116364,Beautiful apartment in the heart of Stockholm,37598278,Olena,,Östermalms,59.3329,18.08539,Entire home/apt,1500,365,0,,,1,358,0,
23124334,A new city apartment with big balcony,4794096,Micke,,Hägersten-Liljeholmens,59.30207,18.03154,Entire home/apt,,6,5,2019-03-03,0.07,1,0,0,
23136151,"55m², four minutes from the main shopping street!",10785688,Rikard,,Norrmalms,59.33756,18.05389,Entire home/apt,,2,30,2024-06-17,0.39,1,3,7,
23148480,Sun-drenched Balcony. Quirky Design. In Slussen!,33455180,Maja,,Södermalms,59.31946,18.07151,Entire home/apt,,2,32,2024-05-12,0.41,1,0,6,
23179088,Hyr ut omgående till ansvarfull person.,144908937,Krister,,Enskede-Årsta-Vantörs,59.26898,18.05253,Private room,,1,5,2022-08-01,0.06,1,0,0,
23205793,Vita Huset,63051888,Stefanie,,Bromma,59.33682,17.90194,Entire home/apt,2499,7,1,2021-09-07,0.03,1,181,0,
23215715,"Townhouse in Stockholm, Bagarmossen",172668325,Anna,,Skarpnäcks,59.27527,18.1469,Entire home/apt,,2,2,2022-05-29,0.07,1,0,0,
23225361,Magnifik utsikt över Mälaren Gröndal/Ekensberg,133331726,Linda,,Hägersten-Liljeholmens,59.31679829999999,17.9976308,Entire home/apt,3500,2,7,2024-05-19,0.54,1,98,6,
23271374,Cozy 2 bedroom minutes from the city.,6701243,Andrew,,Hägersten-Liljeholmens,59.29155,17.98374,Private room,371,5,6,2023-10-27,0.10,1,231,3,
23279126,Comfortable Apartment with Historic Vibe,31783855,Residence,,Södermalms,59.32351,18.07421,Entire home/apt,3383,2,58,2024-05-25,0.77,8,252,15,
23320114,"Villa with garden close to beach, forrest and city",110317343,Emeli,,Bromma,59.35142,17.89265,Entire home/apt,,7,16,2023-07-13,0.22,1,5,2,
23340143,Neat and sweet 1 room apt 20 min fr T-centralen,121857471,Ida,,Farsta,59.27436,18.06616,Entire home/apt,,4,12,2019-11-08,0.16,1,1,0,
23391730,Lovely room in the center of Stockholm,61468371,Alma,,Östermalms,59.33752,18.08612,Private room,,2,28,2020-11-15,0.37,1,0,0,
23406122,Longstay rental in the heart of Stockholm,116044429,Guven,,Norrmalms,59.33765,18.05333,Private room,,1,50,2024-03-30,0.65,9,0,1,
23441616,Charmigt radhus ca 30 minuter från Stockholm C,92555455,Sofia,,Hässelby-Vällingby,59.37867,17.86673,Entire home/apt,1200,12,13,2023-08-15,0.17,1,199,1,
23456187,In the middle of it all - even beaches,703851,Kim,,Södermalms,59.31634,18.05861,Private room,1545,3,3,2020-08-16,0.04,1,56,0,
23484192,Cozy one bedroom apartment in the city,38073449,Tian,,Norrmalms,59.34493,18.03563,Entire home/apt,,2,26,2022-08-10,0.34,1,0,0,
23604449,House from 1927 close to Sthlm city,57723940,Carl,,Enskede-Årsta-Vantörs,59.29313,18.06947,Entire home/apt,3800,6,32,2023-08-04,0.44,1,195,4,
23617904,"Peaceful, close to city, nature & world heritage",7114216,Janet,,Skarpnäcks,59.27179,18.11378,Entire home/apt,,3,27,2024-01-02,0.36,2,1,1,
23658288,Spacious private room 25 min to City centre,31845929,Solar,,Hässelby-Vällingby,59.35433,17.87366,Private room,550,3,9,2024-05-20,0.15,1,89,1,
23706792,"Rofyllt boende på Kungsholmen, Fredhäll.",57421268,Yvonne,,Kungsholmens,59.33005,17.99879,Entire home/apt,1125,4,38,2024-06-20,0.50,1,246,8,
23722507,Cosy room near nature and city,5224384,Malin And Jan,,Hägersten-Liljeholmens,59.30733,17.98521,Private room,415,4,15,2024-05-22,0.39,1,123,8,
23724386,"A beautiful, double room in Stockholm near central",166523505,Monika,,Enskede-Årsta-Vantörs,59.26039,18.01793,Private room,,2,17,2021-12-06,0.23,1,0,0,
23739852,Time Travel To The Past- Historical Apt for 4ppl,176962494,Jättna Fastighets AB,,Södermalms,59.32541,18.06836,Entire home/apt,1747,1,378,2024-06-23,4.99,2,153,57,
23749183,"Spacious, Beautiful 3 bedroom apartment, Hornstull",57043535,Adam,,Södermalms,59.31526,18.03899,Entire home/apt,,6,12,2023-08-08,0.19,1,0,2,
23763456,Old Town Great Apartment,158816263,Kerstin,,Södermalms,59.32306,18.07293,Entire home/apt,1351,2,396,2024-06-17,5.27,2,301,65,
23776209,"Cozy house in Svedmyra, Stockholm",61545373,Sara,,Farsta,59.27509,18.07255,Entire home/apt,2857,2,15,2024-05-19,0.20,1,130,3,
23776400,The Lovely Chain House,2551461,Elin,,Skarpnäcks,59.27645,18.1145,Entire home/apt,2000,3,19,2024-05-20,0.26,1,20,1,
23777898,Urban boutique hotel in central Stockholm,175813688,Hobo,,Norrmalms,59.33188,18.06667,Hotel room,2524,1,58,2024-06-13,0.77,1,86,7,
23795244,Nice big apartment in popular Södermalm,178567217,Lee,,Södermalms,59.30966,18.05331,Entire home/apt,2200,3,23,2023-08-13,0.32,1,4,6,
23832071,Family house with lake view in Stockholm,29845735,Sara,,Älvsjö,59.26459,17.97592,Entire home/apt,2300,7,6,2019-08-03,0.08,1,301,0,
23833310,Quiet room with kitchenette in central Stockholm,17834021,Eva,,Kungsholmens,59.33495288005292,18.025292166794948,Private room,,3,119,2024-05-21,1.56,1,2,20,
23837926,A green oasis in central Stockholm,23108186,Anna,,Hägersten-Liljeholmens,59.30853,18.00244,Entire home/apt,,5,4,2023-07-23,0.06,1,0,2,
23854684,Cosy apartment in Midsommarkransen,7355422,Ludvig,,Hägersten-Liljeholmens,59.30257,18.01252,Entire home/apt,,3,61,2024-06-28,0.80,1,0,12,
23854853,"Old Town / Gamla Stan, bästa läget i Stockholm",128075662,Charlotta,,Södermalms,59.32521,18.06989,Entire home/apt,1500,2,283,2024-06-26,3.74,3,269,63,
23872796,Charming House w/ Beautiful Garden & Parking,3214552,Ruth,,Enskede-Årsta-Vantörs,59.27969,18.0861,Entire home/apt,,3,19,2023-07-31,0.26,1,0,6,
23875622,Rågsved,73463598,Marlena,,Enskede-Årsta-Vantörs,59.25919,18.02751,Private room,364,3,158,2024-06-11,2.08,1,349,29,
23876186,Modern apartment in central Stockholm,4132859,Daniel,,Kungsholmens,59.33014,18.0388,Entire home/apt,,2,75,2024-06-19,1.01,1,2,21,
23909488,3-room apartment in cozy suburb of stockholm.,179710709,Stefan,,Enskede-Årsta-Vantörs,59.26387,18.00707,Entire home/apt,450,28,1,2018-05-11,0.01,1,250,0,
23910919,"Smart, Compact Apartment Outside Stockholm, Close to the Sea",51604277,Robin,,Skarpnäcks,59.29822,18.09887,Entire home/apt,1257,4,5,2019-08-18,0.07,1,32,0,
23933228,Charming apartment in trendy Södermalm,33882172,Mattias,,Södermalms,59.30781,18.08933,Entire home/apt,,2,10,2019-11-10,0.13,1,0,0,
23940122,Lovely apartment near to the city.,37068324,Katrin,,Södermalms,59.30567,18.10507,Entire home/apt,,2,51,2021-08-31,0.67,1,0,0,
23952164,"Cosy townhouse, close to nature and City Center",179971133,Lena,,Skarpnäcks,59.27633,18.14577,Entire home/apt,1400,6,18,2024-05-19,0.24,1,270,4,
23961999,House with garden - 15 minutes from city centre,9158165,Sara,,Farsta,59.23592,18.09177,Entire home/apt,1700,3,6,2024-06-26,0.25,1,136,4,
24022188,Mysigt gästrum i hjärtat av Södermalm,20883550,Arvid,,Södermalms,59.31912,18.07377,Private room,1200,2,148,2024-06-28,2.65,1,12,59,
24039397,Stunning top floor apartment with 2 balconies,23568146,Julia,,Norrmalms,59.34765,18.06143,Entire home/apt,2700,14,7,2023-08-27,0.09,1,116,1,
24053851,Enkelt boende ..,167667174,Emi,,Rinkeby-Tensta,59.40956,17.93356,Private room,,1,69,2019-12-29,0.91,1,0,0,
24074855,Charming Penthouse in central Old Town,22876006,Hedvig,,Södermalms,59.32426,18.07207,Entire home/apt,3698,3,302,2024-06-26,4.14,48,287,44,
24139259,Charming home in best location,69829419,Pooyeh,,Södermalms,59.31782,18.05485,Entire home/apt,2089,2,6,2024-05-19,0.59,1,88,6,
24202097,Studio apartment in central city,115828423,Axel,,Kungsholmens,59.33623,18.03324,Entire home/apt,,4,11,2021-06-10,0.15,1,0,0,
24246715,*Perfect for families in trendy Södermalm*,21084449,Jörgen,,Södermalms,59.3115,18.06273,Entire home/apt,2496,3,14,2023-08-08,0.19,1,7,4,
24280492,By the water with balcony,103460109,Magnus,,Kungsholmens,59.32339,18.00348,Entire home/apt,,4,9,2023-11-03,0.12,1,0,1,
24360636,Prime location - modern and clean apartment,35543672,Richard,,Norrmalms,59.33754,18.05139,Entire home/apt,1700,4,24,2024-06-17,0.33,1,156,16,
24376406,Room in a central apartment,183861002,Olga,,Östermalms,59.35538,18.08992,Private room,700,1,3,2023-06-30,0.24,1,263,1,
24407013,Amazing seafront house with private  dock,26675559,Petra,,Kungsholmens,59.3184,17.98441,Entire home/apt,5000,7,8,2023-08-14,0.13,1,208,1,
24409191,One room in a  cozy house,164172738,Hamid,,Skärholmens,59.28973,17.91645,Private room,369,2,24,2024-06-21,0.33,2,317,16,
24410582,A house with two cats,33744076,Anna,,Älvsjö,59.28522,18.02242,Entire home/apt,,10,8,2024-06-23,0.54,1,2,6,
24423245,"Room in a big apartment, 20 min to the city.",184414047,Letay,,Enskede-Årsta-Vantörs,59.25174,18.03139,Private room,,2,42,2022-09-03,0.56,1,0,0,
